app_name,entity_path,entity_name
gang__voodoo_wa_netrunner__lvl3_01_cyberspace,Character.q110_vdb_elder_3,Elder Netrunner 3
av_zetatech_bombus__basic_01_surveillance_drone_01,Character.q112_camera_drone,Camera Drone
panam_default_fpp,Character.sq027_panam_fpp,Panam FPP
panam_no_jacket_fpp,Character.sq027_panam_fpp,Panam FPP
panam_nude_fpp,Character.sq027_panam_fpp,Panam FPP
panam_nude_fpp_censored,Character.sq027_panam_fpp,Panam FPP
panam_underwear_fpp,Character.sq027_panam_fpp,Panam FPP
citizen__aldecaldos_mb_nomad_01,Character.CitizenAldecaldosMaleBig,Male Aldecaldo Big
citizen__aldecaldos_mb_nomad_02,Character.CitizenAldecaldosMaleBig,Male Aldecaldo Big
citizen__aldecaldos_mb_nomad_03,Character.CitizenAldecaldosMaleBig,Male Aldecaldo Big
citizen__aldecaldos_mb_nomad_04,Character.CitizenAldecaldosMaleBig,Male Aldecaldo Big
citizen__aldecaldos_mb_nomad_05,Character.CitizenAldecaldosMaleBig,Male Aldecaldo Big
citizen__aldecaldos_mb_nomad_06,Character.CitizenAldecaldosMaleBig,Male Aldecaldo Big
citizen__aldecaldos_mb_nomad_07,Character.CitizenAldecaldosMaleBig,Male Aldecaldo Big
citizen__aldecaldos_mb_nomad_08,Character.CitizenAldecaldosMaleBig,Male Aldecaldo Big
citizen__aldecaldos_mb_nomad_09,Character.CitizenAldecaldosMaleBig,Male Aldecaldo Big
citizen__obese_mf__mq021__scooter,Character.mq021_nomad_scooter,Jake Scooter
int_dining_accessories_001__glass_e_champagne_controlled_by_fx,Props.mq019_champagne_glass_prop,Champagne Glass
int_dining_accessories_001__glass_e_champagne_item_appearance_0,Props.mq019_champagne_glass_prop,Champagne Glass
int_dining_accessories_001__glass_e_champagne_item_appearance_1,Props.mq019_champagne_glass_prop,Champagne Glass
int_food_001__drink_bottle_h_tequila_item_appearance_0,Props.q108_prop_tequila_bottle,Tequila Bottle
int_food_001__drink_bottle_h_tequila_item_appearance_1,Props.q108_prop_tequila_bottle,Tequila Bottle
int_food_001__drink_bottle_h_tequila_item_appearance_2,Props.q108_prop_tequila_bottle,Tequila Bottle
gang__valentinos_ma_elite__lvl2_01,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_02,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_03,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_04,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_05,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_06,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_07,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_08,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_09,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_10,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite_akimbo__lvl3_01,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite_akimbo__lvl3_02,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite_akimbo__lvl3_03,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite_akimbo__lvl3_04,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite_akimbo__lvl3_05,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite_akimbo__lvl3_06,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_01,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_02,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_03,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_04,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_05,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_06,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_07,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_08,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_09,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl1_10,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_01,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_02,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_03,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_04,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_05,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_06,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_07,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_08,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_09,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl2_10,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl3_01,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl3_02,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl3_03,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl3_04,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl3_05,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_grunt__lvl3_06,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong__lvl2_01,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong__lvl2_02,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong__lvl2_03,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong__lvl2_04,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong__lvl2_05,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong__lvl2_06,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong_shotgun__lvl3_01,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong_shotgun__lvl3_02,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong_shotgun__lvl3_03,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong_shotgun__lvl3_04,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong_shotgun__lvl3_05,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_strong_shotgun__lvl3_06,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_mb_grunt__lvl4_01,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_mb_grunt__lvl4_02,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_mb_grunt__lvl4_03,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_mb_grunt__lvl4_04,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_mb_grunt__lvl4_05,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_mb_grunt__lvl4_06,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_mb_machete__lvl3_01,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_mb_machete__lvl3_02,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_mb_machete__lvl3_03,Character.gle_valentinos_machete_hmelee3_machete_mb_elite,Valentino Machete
gang__valentinos_ma_elite__lvl2_01,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_02,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_03,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_04,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_05,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_06,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_07,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_08,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_09,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_10,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite_akimbo__lvl3_01,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite_akimbo__lvl3_02,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite_akimbo__lvl3_03,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite_akimbo__lvl3_04,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite_akimbo__lvl3_05,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite_akimbo__lvl3_06,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_01,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_02,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_03,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_04,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_05,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_06,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_07,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_08,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_09,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl1_10,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_01,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_02,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_03,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_04,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_05,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_06,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_07,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_08,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_09,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl2_10,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl3_01,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl3_02,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl3_03,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl3_04,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl3_05,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_grunt__lvl3_06,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong__lvl2_01,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong__lvl2_02,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong__lvl2_03,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong__lvl2_04,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong__lvl2_05,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong__lvl2_06,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong_shotgun__lvl3_01,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong_shotgun__lvl3_02,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong_shotgun__lvl3_03,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong_shotgun__lvl3_04,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong_shotgun__lvl3_05,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_strong_shotgun__lvl3_06,Character.rey_valentinos_elite3_ranged3_dual_ma_elite,Valentino Elite
gang__valentinos_ma_elite__lvl2_01,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite__lvl2_02,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite__lvl2_03,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite__lvl2_04,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite__lvl2_05,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite__lvl2_06,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite__lvl2_07,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite__lvl2_08,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite__lvl2_09,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite__lvl2_10,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite_akimbo__lvl3_01,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite_akimbo__lvl3_02,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite_akimbo__lvl3_03,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite_akimbo__lvl3_04,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite_akimbo__lvl3_05,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_elite_akimbo__lvl3_06,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_01,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_02,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_03,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_04,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_05,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_06,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_07,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_08,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_09,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl1_10,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_01,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_02,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_03,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_04,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_05,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_06,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_07,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_08,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_09,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl2_10,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl3_01,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl3_02,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl3_03,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl3_04,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl3_05,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_grunt__lvl3_06,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong__lvl2_01,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong__lvl2_02,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong__lvl2_03,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong__lvl2_04,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong__lvl2_05,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong__lvl2_06,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong_shotgun__lvl3_01,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong_shotgun__lvl3_02,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong_shotgun__lvl3_03,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong_shotgun__lvl3_04,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong_shotgun__lvl3_05,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_ma_strong_shotgun__lvl3_06,Character.rey_valentinos_shotgun3_shotgun3_testera_ma_elite,Valentino Shotgun
gang__valentinos_wa_elite__lvl2_01,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_elite__lvl2_02,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_elite__lvl2_03,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_elite__lvl2_04,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_elite__lvl2_05,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_elite__lvl2_06,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl1_01,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl1_02,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl1_03,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl1_04,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl1_05,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl1_06,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl2_01,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl2_02,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl2_03,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl2_04,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl2_05,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_grunt__lvl2_06,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_sniper__lvl2_01,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_sniper__lvl2_02,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_sniper__lvl2_03,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_sniper__lvl3_01,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_sniper__lvl3_02,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_sniper__lvl3_03,Character.rey_valentinos_grunt1_melee1_baseball_wa,Valentino Baseball
gang__valentinos_wa_elite__lvl2_01,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_elite__lvl2_02,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_elite__lvl2_03,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_elite__lvl2_04,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_elite__lvl2_05,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_elite__lvl2_06,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl1_01,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl1_02,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl1_03,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl1_04,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl1_05,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl1_06,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl2_01,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl2_02,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl2_03,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl2_04,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl2_05,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
gang__valentinos_wa_grunt__lvl2_06,Character.spr_valentinos_grunt1_ranged1_nova_wa,Valentino Nova
